time,distance,x_A,y_A,x_B,y_B
2.120000,0.000937,-1.959655,-0.195897,-1.959657,-0.194961
2.125000,0.000943,-1.960352,-0.191878,-1.960351,-0.190935
2.130000,0.000949,-1.961047,-0.187967,-1.961043,-0.187018
2.135000,0.000956,-1.961740,-0.184165,-1.961734,-0.183210
2.140000,0.000962,-1.962433,-0.180471,-1.962424,-0.179510
2.145000,0.000968,-1.963124,-0.176886,-1.963113,-0.175918
2.150000,0.000974,-1.963815,-0.173410,-1.963802,-0.172436
2.155000,0.000981,-1.964505,-0.170043,-1.964490,-0.169062
2.160000,0.000987,-1.965196,-0.166784,-1.965178,-0.165798
2.165000,0.000993,-1.965886,-0.163634,-1.965866,-0.162642
2.170000,0.000999,-1.966576,-0.160593,-1.966554,-0.159595
2.175000,0.001005,-1.967266,-0.157661,-1.967243,-0.156656
2.180000,0.001011,-1.967956,-0.154838,-1.967931,-0.153827
2.185000,0.001017,-1.968646,-0.152124,-1.968620,-0.151107
2.190000,0.001024,-1.969337,-0.149519,-1.969309,-0.148496
2.195000,0.001030,-1.970027,-0.147022,-1.969998,-0.145993
2.200000,0.001036,-1.970718,-0.144635,-1.970687,-0.143600
2.205000,0.001042,-1.971409,-0.142356,-1.971377,-0.141315
2.210000,0.001048,-1.972099,-0.140186,-1.972066,-0.139139
2.215000,0.001054,-1.972789,-0.138125,-1.972755,-0.137072
2.220000,0.001060,-1.973479,-0.136173,-1.973444,-0.135114
2.225000,0.001065,-1.974168,-0.134329,-1.974132,-0.133264
2.230000,0.001071,-1.974856,-0.132594,-1.974819,-0.131523
2.235000,0.001077,-1.975543,-0.130968,-1.975505,-0.129891
2.240000,0.001083,-1.976228,-0.129450,-1.976190,-0.128367
2.245000,0.001089,-1.976911,-0.128040,-1.976872,-0.126952
2.250000,0.001095,-1.977592,-0.126739,-1.977553,-0.125645
2.255000,0.001100,-1.978270,-0.125546,-1.978231,-0.124447
2.260000,0.001106,-1.978945,-0.124462,-1.978906,-0.123356
2.265000,0.001112,-1.979616,-0.123485,-1.979577,-0.122374
2.270000,0.001117,-1.980282,-0.122616,-1.980244,-0.121500
2.275000,0.001123,-1.980944,-0.121856,-1.980906,-0.120733
2.280000,0.001128,-1.981601,-0.121203,-1.981563,-0.120075
2.285000,0.001134,-1.982251,-0.120658,-1.982214,-0.119524
2.290000,0.001140,-1.982894,-0.120220,-1.982859,-0.119081
2.295000,0.001145,-1.983530,-0.119890,-1.983496,-0.118745
2.300000,0.001150,-1.984157,-0.119667,-1.984124,-0.118517
2.305000,0.001156,-1.984776,-0.119552,-1.984744,-0.118396
2.310000,0.001161,-1.985384,-0.119543,-1.985353,-0.118382
2.315000,0.001167,-1.985981,-0.119642,-1.985952,-0.118476
2.320000,0.001172,-1.986566,-0.119847,-1.986539,-0.118676
2.325000,0.001177,-1.987138,-0.120160,-1.987114,-0.118983
2.330000,0.001182,-1.987696,-0.120578,-1.987674,-0.119396
2.335000,0.001188,-1.988239,-0.121104,-1.988220,-0.119916
2.340000,0.001193,-1.988766,-0.121736,-1.988749,-0.120543
2.345000,0.001198,-1.989275,-0.122474,-1.989261,-0.121276
2.350000,0.001203,-1.989766,-0.123318,-1.989755,-0.122115
2.355000,0.001208,-1.990237,-0.124268,-1.990230,-0.123060
2.360000,0.001213,-1.990687,-0.125324,-1.990683,-0.124111
2.365000,0.001218,-1.991114,-0.126486,-1.991114,-0.125268
2.370000,0.001223,-1.991517,-0.127754,-1.991521,-0.126530
2.375000,0.001228,-1.991894,-0.129127,-1.991903,-0.127898
2.380000,0.001233,-1.992245,-0.130605,-1.992258,-0.129372
2.385000,0.001238,-1.992567,-0.132189,-1.992585,-0.130951
2.390000,0.001243,-1.992859,-0.133878,-1.992882,-0.132635
2.395000,0.001248,-1.993120,-0.135673,-1.993148,-0.134425
2.400000,0.001253,-1.993347,-0.137572,-1.993380,-0.136319
2.405000,0.001258,-1.993539,-0.139577,-1.993578,-0.138319
2.410000,0.001263,-1.993695,-0.141686,-1.993740,-0.140423
2.415000,0.001268,-1.993812,-0.143900,-1.993863,-0.142633
2.420000,0.001273,-1.993889,-0.146219,-1.993947,-0.144947
2.425000,0.001278,-1.993923,-0.148643,-1.993988,-0.147366
2.430000,0.001283,-1.993914,-0.151171,-1.993986,-0.149890
2.435000,0.001288,-1.993859,-0.153804,-1.993938,-0.152518
2.440000,0.001294,-1.993756,-0.156542,-1.993843,-0.155251
2.445000,0.001299,-1.993603,-0.159384,-1.993698,-0.158089
2.450000,0.001304,-1.993399,-0.162331,-1.993502,-0.161031
2.455000,0.001309,-1.993141,-0.165382,-1.993253,-0.164078
2.460000,0.001315,-1.992828,-0.168539,-1.992948,-0.167230
2.465000,0.001320,-1.992457,-0.171799,-1.992586,-0.170486
2.470000,0.001325,-1.992027,-0.175165,-1.992165,-0.173847
2.475000,0.001331,-1.991535,-0.178635,-1.991683,-0.177313
2.480000,0.001336,-1.990980,-0.182211,-1.991137,-0.180883
2.485000,0.001342,-1.990359,-0.185891,-1.990527,-0.184559
2.490000,0.001348,-1.989671,-0.189676,-1.989849,-0.188340
2.495000,0.001354,-1.988914,-0.193566,-1.989102,-0.192226
2.500000,0.001360,-1.988085,-0.197561,-1.988284,-0.196217
2.505000,0.001366,-1.987184,-0.201662,-1.987394,-0.200313
2.510000,0.001372,-1.986207,-0.205869,-1.986428,-0.204515
2.515000,0.001378,-1.985154,-0.210181,-1.985386,-0.208822
2.520000,0.001384,-1.984022,-0.214598,-1.984266,-0.213236
2.525000,0.001391,-1.982809,-0.219122,-1.983065,-0.217755
2.530000,0.001398,-1.981515,-0.223752,-1.981783,-0.222381
2.535000,0.001404,-1.980137,-0.228488,-1.980417,-0.227112
2.540000,0.001411,-1.978673,-0.233331,-1.978966,-0.231951
2.545000,0.001418,-1.977122,-0.238281,-1.977428,-0.236896
2.550000,0.001425,-1.975483,-0.243337,-1.975802,-0.241948
2.555000,0.001432,-1.973755,-0.248501,-1.974086,-0.247107
2.560000,0.001440,-1.971935,-0.253772,-1.972279,-0.252374
2.565000,0.001447,-1.970022,-0.259151,-1.970379,-0.257748
2.570000,0.001455,-1.968015,-0.264638,-1.968386,-0.263231
2.575000,0.001463,-1.965914,-0.270232,-1.966298,-0.268821
2.580000,0.001471,-1.963716,-0.275935,-1.964114,-0.274520
2.585000,0.001479,-1.961421,-0.281747,-1.961833,-0.280327
2.590000,0.001487,-1.959028,-0.287668,-1.959453,-0.286243
2.595000,0.001495,-1.956536,-0.293697,-1.956975,-0.292268
2.600000,0.001503,-1.953944,-0.299836,-1.954396,-0.298403
2.605000,0.001512,-1.951251,-0.306085,-1.951718,-0.304646
2.610000,0.001520,-1.948457,-0.312443,-1.948937,-0.311000
2.615000,0.001529,-1.945561,-0.318911,-1.946055,-0.317464
2.620000,0.001538,-1.942562,-0.325489,-1.943070,-0.324038
2.625000,0.001547,-1.939460,-0.332178,-1.939982,-0.330722
2.630000,0.001556,-1.936254,-0.338977,-1.936790,-0.337517
2.635000,0.001565,-1.932945,-0.345888,-1.933495,-0.344423
2.640000,0.001574,-1.929531,-0.352909,-1.930095,-0.351440
2.645000,0.001583,-1.926012,-0.360041,-1.926590,-0.358568
2.650000,0.001592,-1.922389,-0.367285,-1.922981,-0.365807
2.655000,0.001601,-1.918661,-0.374640,-1.919267,-0.373158
2.660000,0.001611,-1.914828,-0.382107,-1.915447,-0.380621
2.665000,0.001620,-1.910889,-0.389686,-1.911523,-0.388195
2.670000,0.001629,-1.906846,-0.397377,-1.907493,-0.395881
2.675000,0.001639,-1.902697,-0.405180,-1.903358,-0.403680
2.680000,0.001648,-1.898443,-0.413095,-1.899117,-0.411590
2.685000,0.001658,-1.894084,-0.421122,-1.894772,-0.419613
2.690000,0.001667,-1.889621,-0.429261,-1.890321,-0.427748
2.695000,0.001677,-1.885052,-0.437513,-1.885766,-0.435996
2.700000,0.001687,-1.880378,-0.445877,-1.881106,-0.444355
2.705000,0.001696,-1.875601,-0.454354,-1.876341,-0.452828
2.710000,0.001706,-1.870718,-0.462943,-1.871472,-0.461413
2.715000,0.001715,-1.865732,-0.471644,-1.866498,-0.470110
2.720000,0.001725,-1.860642,-0.480458,-1.861421,-0.478920
2.725000,0.001734,-1.855448,-0.489385,-1.856240,-0.487842
2.730000,0.001744,-1.850150,-0.498424,-1.850955,-0.496877
2.735000,0.001753,-1.844750,-0.507575,-1.845567,-0.506024
2.740000,0.001763,-1.839246,-0.516838,-1.840076,-0.515283
2.745000,0.001772,-1.833639,-0.526214,-1.834482,-0.524655
2.750000,0.001782,-1.827930,-0.535702,-1.828785,-0.534138
2.755000,0.001791,-1.822119,-0.545301,-1.822985,-0.543734
2.760000,0.001800,-1.816205,-0.555013,-1.817084,-0.553442
2.765000,0.001810,-1.810189,-0.564836,-1.811080,-0.563261
2.770000,0.001819,-1.804071,-0.574771,-1.804974,-0.573192
2.775000,0.001828,-1.797852,-0.584818,-1.798766,-0.583235
2.780000,0.001837,-1.791531,-0.594975,-1.792457,-0.593388
2.785000,0.001846,-1.785108,-0.605244,-1.786046,-0.603653
2.790000,0.001856,-1.778584,-0.615623,-1.779534,-0.614029
2.795000,0.001865,-1.771958,-0.626113,-1.772919,-0.624515
2.800000,0.001874,-1.765231,-0.636713,-1.766204,-0.635111
2.805000,0.001883,-1.758403,-0.647423,-1.759387,-0.645818
2.810000,0.001892,-1.751473,-0.658243,-1.752468,-0.656634
2.815000,0.001900,-1.744441,-0.669172,-1.745448,-0.667560
2.820000,0.001909,-1.737308,-0.680211,-1.738325,-0.678595
2.825000,0.001918,-1.730072,-0.691358,-1.731101,-0.689739
2.830000,0.001927,-1.722735,-0.702614,-1.723775,-0.700991
2.835000,0.001935,-1.715295,-0.713977,-1.716346,-0.712352
2.840000,0.001944,-1.707753,-0.725449,-1.708814,-0.723820
2.845000,0.001953,-1.700107,-0.737027,-1.701179,-0.735395
2.850000,0.001961,-1.692358,-0.748712,-1.693441,-0.747077
2.855000,0.001970,-1.684505,-0.760504,-1.685599,-0.758866
2.860000,0.001978,-1.676548,-0.772401,-1.677652,-0.770760
2.865000,0.001987,-1.668485,-0.784404,-1.669601,-0.782760
2.870000,0.001995,-1.660317,-0.796511,-1.661444,-0.794864
2.875000,0.002003,-1.652044,-0.808722,-1.653181,-0.807073
2.880000,0.002012,-1.643663,-0.821037,-1.644811,-0.819385
2.885000,0.002020,-1.635174,-0.833455,-1.636333,-0.831800
2.890000,0.002028,-1.626577,-0.845975,-1.627747,-0.844318
2.895000,0.002036,-1.617871,-0.858596,-1.619051,-0.856937
2.900000,0.002045,-1.609055,-0.871318,-1.610246,-0.869656
2.905000,0.002053,-1.600127,-0.884140,-1.601329,-0.882476
2.910000,0.002061,-1.591087,-0.897061,-1.592300,-0.895395
2.915000,0.002069,-1.581934,-0.910080,-1.583157,-0.908412
2.920000,0.002077,-1.572666,-0.923197,-1.573900,-0.921527
2.925000,0.002085,-1.563282,-0.936410,-1.564527,-0.934738
2.930000,0.002093,-1.553781,-0.949718,-1.555037,-0.948044
2.935000,0.002101,-1.544161,-0.963120,-1.545429,-0.961445
2.940000,0.002109,-1.534422,-0.976615,-1.535701,-0.974939
2.945000,0.002116,-1.524561,-0.990203,-1.525851,-0.988525
2.950000,0.002124,-1.514578,-1.003880,-1.515879,-1.002201
2.955000,0.002132,-1.504469,-1.017648,-1.505782,-1.015967
2.960000,0.002140,-1.494235,-1.031503,-1.495559,-1.029821
2.965000,0.002148,-1.483872,-1.045444,-1.485207,-1.043762
2.970000,0.002155,-1.473380,-1.059471,-1.474727,-1.057788
2.975000,0.002163,-1.462756,-1.073581,-1.464114,-1.071897
2.980000,0.002170,-1.451998,-1.087772,-1.453368,-1.086088
2.985000,0.002178,-1.441105,-1.102043,-1.442487,-1.100360
2.990000,0.002186,-1.430074,-1.116392,-1.431468,-1.114709
2.995000,0.002193,-1.418904,-1.130818,-1.420309,-1.129134
3.000000,0.002201,-1.407591,-1.145317,-1.409009,-1.143634
3.005000,0.002208,-1.396134,-1.159888,-1.397564,-1.158206
3.010000,0.002215,-1.384530,-1.174528,-1.385973,-1.172847
3.015000,0.002223,-1.372778,-1.189236,-1.374233,-1.187556
3.020000,0.002230,-1.360874,-1.204008,-1.362342,-1.202329
3.025000,0.002237,-1.348817,-1.218842,-1.350298,-1.217165
3.030000,0.002245,-1.336603,-1.233735,-1.338097,-1.232060
3.035000,0.002252,-1.324230,-1.248685,-1.325737,-1.247012
3.040000,0.002259,-1.311695,-1.263687,-1.313216,-1.262017
3.045000,0.002266,-1.298997,-1.278740,-1.300531,-1.277072
3.050000,0.002273,-1.286131,-1.293840,-1.287679,-1.292175
3.055000,0.002280,-1.273096,-1.308982,-1.274657,-1.307321
3.060000,0.002287,-1.259888,-1.324165,-1.261463,-1.322507
3.065000,0.002293,-1.246504,-1.339382,-1.248094,-1.337729
3.070000,0.002300,-1.232942,-1.354632,-1.234546,-1.352983
3.075000,0.002307,-1.219199,-1.369909,-1.220817,-1.368265
3.080000,0.002313,-1.205272,-1.385209,-1.206904,-1.383570
3.085000,0.002320,-1.191157,-1.400527,-1.192804,-1.398894
3.090000,0.002326,-1.176851,-1.415859,-1.178513,-1.414232
3.095000,0.002332,-1.162352,-1.431200,-1.164030,-1.429579
3.100000,0.002338,-1.147657,-1.446543,-1.149349,-1.444930
3.105000,0.002344,-1.132762,-1.461885,-1.134470,-1.460278
3.110000,0.002350,-1.117664,-1.477218,-1.119387,-1.475619
3.115000,0.002356,-1.102360,-1.492536,-1.104099,-1.490947
3.120000,0.002362,-1.086846,-1.507834,-1.088602,-1.506254
3.125000,0.002367,-1.071121,-1.523105,-1.072892,-1.521534
3.130000,0.002373,-1.055180,-1.538341,-1.056967,-1.536781
3.135000,0.002378,-1.039020,-1.553536,-1.040824,-1.551986
3.140000,0.002383,-1.022638,-1.568681,-1.024458,-1.567143
3.145000,0.002388,-1.006031,-1.583769,-1.007868,-1.582244
3.150000,0.002393,-0.989197,-1.598792,-0.991050,-1.597279
3.155000,0.002397,-0.972131,-1.613740,-0.974001,-1.612241
3.160000,0.002402,-0.954831,-1.628605,-0.956718,-1.627120
3.165000,0.002406,-0.937293,-1.643376,-0.939198,-1.641907
3.170000,0.002410,-0.919516,-1.658045,-0.921439,-1.656592
3.175000,0.002413,-0.901496,-1.672599,-0.903436,-1.671164
3.180000,0.002417,-0.883231,-1.687030,-0.885188,-1.685612
3.185000,0.002420,-0.864717,-1.701324,-0.866692,-1.699925
3.190000,0.002423,-0.845953,-1.715470,-0.847946,-1.714091
3.195000,0.002426,-0.826936,-1.729455,-0.828947,-1.728097
3.200000,0.002428,-0.807665,-1.743267,-0.809693,-1.741931
3.205000,0.002431,-0.788137,-1.756892,-0.790182,-1.755579
3.210000,0.002432,-0.768350,-1.770315,-0.770413,-1.769027
3.215000,0.002434,-0.748304,-1.783522,-0.750385,-1.782260
3.220000,0.002435,-0.727997,-1.796498,-0.730095,-1.795263
3.225000,0.002436,-0.707428,-1.809227,-0.709544,-1.808019
3.230000,0.002437,-0.686598,-1.821691,-0.688732,-1.820513
3.235000,0.002437,-0.665507,-1.833875,-0.667658,-1.832728
3.240000,0.002437,-0.644155,-1.845760,-0.646323,-1.844645
3.245000,0.002437,-0.622544,-1.857328,-0.624728,-1.856248
3.250000,0.002436,-0.600676,-1.868562,-0.602876,-1.867517
3.255000,0.002435,-0.578552,-1.879441,-0.580769,-1.878433
3.260000,0.002433,-0.556178,-1.889948,-0.558409,-1.888978
3.265000,0.002431,-0.533556,-1.900062,-0.535802,-1.899132
3.270000,0.002429,-0.510692,-1.909764,-0.512952,-1.908876
3.275000,0.002426,-0.487592,-1.919036,-0.489866,-1.918190
3.280000,0.002423,-0.464262,-1.927856,-0.466549,-1.927055
3.285000,0.002420,-0.440712,-1.936208,-0.443011,-1.935452
3.290000,0.002416,-0.416949,-1.944071,-0.419259,-1.943363
3.295000,0.002411,-0.392985,-1.951430,-0.395304,-1.950771
3.300000,0.002407,-0.368829,-1.958267,-0.371157,-1.957657
3.305000,0.002401,-0.344495,-1.964567,-0.346830,-1.964008
3.310000,0.002396,-0.319995,-1.970315,-0.322336,-1.969808
3.315000,0.002390,-0.295343,-1.975499,-0.297690,-1.975045
3.320000,0.002384,-0.270556,-1.980109,-0.272905,-1.979708
3.325000,0.002377,-0.245647,-1.984135,-0.247999,-1.983787
3.330000,0.002370,-0.220634,-1.987570,-0.222986,-1.987276
3.335000,0.002363,-0.195534,-1.990410,-0.197885,-1.990170
3.340000,0.002356,-0.170363,-1.992651,-0.172712,-1.992466
3.345000,0.002348,-0.145140,-1.994294,-0.147484,-1.994163
3.350000,0.002339,-0.119881,-1.995341,-0.122220,-1.995263
3.355000,0.002331,-0.094605,-1.995794,-0.096935,-1.995769
3.360000,0.002322,-0.069327,-1.995660,-0.071649,-1.995687
3.365000,0.002313,-0.044065,-1.994948,-0.046377,-1.995026
3.370000,0.002303,-0.018835,-1.993666,-0.021135,-1.993793
3.375000,0.002294,0.006347,-1.991825,0.004060,-1.992002
3.380000,0.002284,0.031467,-1.989439,0.029194,-1.989663
3.385000,0.002273,0.056510,-1.986522,0.054253,-1.986792
3.390000,0.002262,0.081464,-1.983087,0.079224,-1.983402
3.395000,0.002251,0.106316,-1.979152,0.104093,-1.979509
3.400000,0.002240,0.131054,-1.974731,0.128849,-1.975130
3.405000,0.002228,0.155667,-1.969843,0.153482,-1.970282
3.410000,0.002217,0.180147,-1.964505,0.177982,-1.964982
3.415000,0.002204,0.204484,-1.958733,0.202340,-1.959247
3.420000,0.002192,0.228670,-1.952546,0.226548,-1.953095
3.425000,0.002179,0.252697,-1.945961,0.250597,-1.946543
3.430000,0.002166,0.276560,-1.938995,0.274483,-1.939609
3.435000,0.002153,0.300252,-1.931666,0.298198,-1.932309
3.440000,0.002139,0.323769,-1.923990,0.321738,-1.924661
3.445000,0.002125,0.347105,-1.915983,0.345098,-1.916681
3.450000,0.002111,0.370257,-1.907662,0.368274,-1.908386
3.455000,0.002097,0.393221,-1.899042,0.391262,-1.899790
3.460000,0.002083,0.415995,-1.890140,0.414060,-1.890910
3.465000,0.002068,0.438576,-1.880968,0.436665,-1.881760
3.470000,0.002053,0.460961,-1.871543,0.459076,-1.872355
3.475000,0.002038,0.483150,-1.861877,0.481289,-1.862707
3.480000,0.002023,0.505141,-1.851984,0.503305,-1.852832
3.485000,0.002007,0.526933,-1.841877,0.525122,-1.842741
3.490000,0.001992,0.548526,-1.831569,0.546739,-1.832448
3.495000,0.001976,0.569918,-1.821071,0.568155,-1.821964
3.500000,0.001960,0.591110,-1.810394,0.589372,-1.811301
3.505000,0.001944,0.612102,-1.799551,0.610388,-1.800470
3.510000,0.001928,0.632893,-1.788552,0.631204,-1.789481
3.515000,0.001911,0.653485,-1.777406,0.651821,-1.778346
3.520000,0.001895,0.673879,-1.766125,0.672238,-1.767073
3.525000,0.001878,0.694074,-1.754716,0.692457,-1.755673
3.530000,0.001862,0.714071,-1.743191,0.712479,-1.744155
3.535000,0.001845,0.733873,-1.731556,0.732304,-1.732527
3.540000,0.001828,0.753479,-1.719821,0.751933,-1.720798
3.545000,0.001811,0.772891,-1.707994,0.771369,-1.708976
3.550000,0.001794,0.792111,-1.696083,0.790612,-1.697069
3.555000,0.001777,0.811139,-1.684094,0.809663,-1.685084
3.560000,0.001760,0.829977,-1.672035,0.828524,-1.673028
3.565000,0.001743,0.848627,-1.659914,0.847196,-1.660909
3.570000,0.001726,0.867090,-1.647736,0.865681,-1.648733
3.575000,0.001708,0.885368,-1.635508,0.883981,-1.636506
3.580000,0.001691,0.903462,-1.623236,0.902098,-1.624235
3.585000,0.001674,0.921375,-1.610926,0.920032,-1.611925
3.590000,0.001656,0.939107,-1.598583,0.937785,-1.599582
3.595000,0.001639,0.956661,-1.586213,0.955360,-1.587211
3.600000,0.001622,0.974037,-1.573821,0.972758,-1.574817
3.605000,0.001604,0.991239,-1.561411,0.989981,-1.562406
3.610000,0.001587,1.008268,-1.548989,1.007030,-1.549982
3.615000,0.001569,1.025124,-1.536559,1.023907,-1.537549
3.620000,0.001552,1.041811,-1.524126,1.040614,-1.525112
3.625000,0.001534,1.058330,-1.511692,1.057152,-1.512675
3.630000,0.001517,1.074682,-1.499264,1.073524,-1.500243
3.635000,0.001499,1.090869,-1.486843,1.089731,-1.487818
3.640000,0.001482,1.106893,-1.474434,1.105774,-1.475404
3.645000,0.001464,1.122756,-1.462040,1.121655,-1.463006
3.650000,0.001447,1.138458,-1.449665,1.137376,-1.450626
3.655000,0.001429,1.154001,-1.437312,1.152938,-1.438266
3.660000,0.001412,1.169388,-1.424983,1.168342,-1.425932
3.665000,0.001394,1.184618,-1.412681,1.183591,-1.413624
3.670000,0.001377,1.199694,-1.400410,1.198685,-1.401346
3.675000,0.001359,1.214618,-1.388171,1.213626,-1.389101
3.680000,0.001342,1.229389,-1.375968,1.228415,-1.376891
3.685000,0.001325,1.244010,-1.363802,1.243053,-1.364718
3.690000,0.001307,1.258481,-1.351676,1.257541,-1.352585
3.695000,0.001290,1.272804,-1.339591,1.271881,-1.340493
3.700000,0.001272,1.286979,-1.327551,1.286073,-1.328444
3.705000,0.001255,1.301008,-1.315556,1.300119,-1.316442
3.710000,0.001238,1.314891,-1.303609,1.314018,-1.304486
3.715000,0.001221,1.328630,-1.291710,1.327773,-1.292579
3.720000,0.001203,1.342224,-1.279863,1.341383,-1.280723
3.725000,0.001186,1.355675,-1.268067,1.354850,-1.268919
3.730000,0.001169,1.368982,-1.256325,1.368173,-1.257169
3.735000,0.001151,1.382148,-1.244638,1.381354,-1.245473
3.740000,0.001134,1.395171,-1.233007,1.394393,-1.233833
3.745000,0.001117,1.408052,-1.221434,1.407290,-1.222250
3.750000,0.001100,1.420792,-1.209918,1.420045,-1.210725
3.755000,0.001083,1.433391,-1.198462,1.432658,-1.199260
3.760000,0.001066,1.445848,-1.187066,1.445130,-1.187854
3.765000,0.001048,1.458163,-1.175732,1.457460,-1.176510
3.770000,0.001031,1.470337,-1.164459,1.469649,-1.165227
3.775000,0.001014,1.482369,-1.153248,1.481695,-1.154006
3.780000,0.000997,1.494259,-1.142101,1.493600,-1.142849
3.785000,0.000980,1.506007,-1.131017,1.505362,-1.131756
3.790000,0.000963,1.517611,-1.119998,1.516981,-1.120726
3.795000,0.000946,1.529073,-1.109044,1.528456,-1.109761
3.800000,0.000929,1.540390,-1.098155,1.539787,-1.098862
3.805000,0.000912,1.551562,-1.087331,1.550973,-1.088027
3.810000,0.000895,1.562588,-1.076573,1.562013,-1.077259
3.815000,0.000878,1.573468,-1.065881,1.572907,-1.066556
3.820000,0.000861,1.584201,-1.055256,1.583653,-1.055920
3.825000,0.000844,1.594785,-1.044696,1.594251,-1.045350
3.830000,0.000827,1.605219,-1.034204,1.604699,-1.034846
3.835000,0.000810,1.615503,-1.023777,1.614995,-1.024409
3.840000,0.000793,1.625634,-1.013418,1.625140,-1.014038
3.845000,0.000777,1.635612,-1.003124,1.635131,-1.003734
3.850000,0.000760,1.645436,-0.992897,1.644968,-0.993496
3.855000,0.000743,1.655103,-0.982737,1.654648,-0.983324
3.860000,0.000726,1.664612,-0.972642,1.664170,-0.973218
3.865000,0.000709,1.673963,-0.962613,1.673534,-0.963178
3.870000,0.000692,1.683152,-0.952650,1.682736,-0.953204
3.875000,0.000676,1.692180,-0.942752,1.691776,-0.943294
3.880000,0.000659,1.701043,-0.932919,1.700652,-0.933450
3.885000,0.000642,1.709741,-0.923151,1.709362,-0.923670
3.890000,0.000626,1.718271,-0.913447,1.717905,-0.913954
3.895000,0.000609,1.726633,-0.903806,1.726280,-0.904302
3.900000,0.000592,1.734825,-0.894229,1.734483,-0.894713
3.905000,0.000576,1.742844,-0.884715,1.742515,-0.885187
3.910000,0.000559,1.750690,-0.875263,1.750372,-0.875724
3.915000,0.000543,1.758360,-0.865873,1.758055,-0.866322
3.920000,0.000526,1.765854,-0.856544,1.765561,-0.856981
3.925000,0.000510,1.773170,-0.847276,1.772888,-0.847701
3.930000,0.000493,1.780307,-0.838069,1.780037,-0.838482
3.935000,0.000477,1.787262,-0.828920,1.787004,-0.829321
